session_id,role,content,sequence_id,annotator[consensus][0]TUTOR_MOVE,annotator[consensus][1]TUTOR_MOVE
14715,volunteer,but it is an outlier,57,EXPLAINING_CONCEPTUAL,None
14715,volunteer,so how does its position on the scatterplot affect anything?,58,PROMPTING_SELF_EXPLANATION,None
14715,student,Well I think it makes the residual be less <COURSE> because it isn't aligned with the rest of the dots,59,None,None
14715,volunteer,exactly,60,FEEDBACK_CORRECT,None
14715,volunteer,so it correlates to the rest of the scatterplot by making the slope more steep,61,EXPLAINING_CONCEPTUAL,None
14715,volunteer,meaning that it weakens the correlation,62,EXPLAINING_CONCEPTUAL,None
14715,volunteer,it doesnt match with the rest of the scatterplot,63,EXPLAINING_CONCEPTUAL,None
14715,student,so it decreases the correlation?,64,None,None
14715,volunteer,it doesnt decrease the correlation,65,FEEDBACK_INCORRECT,None
14715,volunteer,it just weakens it in general,66,EXPLAINING_CONCEPTUAL,None
14715,student,so what does the correlation do? it increases?,67,None,None
14715,volunteer,"Point A lies far above the general trend and increases the vertical spread of the data. Since it's not aligned with the main trend, it weakens the correlation by making it closer to 0",68,EXPLAINING_CONCEPTUAL,None
14715,volunteer,does that make sense?,69,PROBING_UNDERSTAND,None
14715,student,"okay so basically, the slope gets closer to zero, the y-intercept increases, and the correlation gets closer to zero",70,None,None
14715,volunteer,yes exactly,71,FEEDBACK_CORRECT,None
14715,volunteer,does that make sense,72,PROBING_UNDERSTAND,None
14715,student,yes but what about the standard deviation of the residuals?,73,None,None
14715,volunteer,okay first explain what that regression line is i need to make sure you know it,74,PROMPTING_RELATED_CONCEPTS,None
14715,student,regression line is like the line that measures how linear it is and residual is like the opposite of that?,75,None,None
14715,volunteer,yes in a sense,76,FEEDBACK_NEUTRAL,None
14715,volunteer,so what are you thinking when it says how point a affects it,77,PROMPTING_SELF_EXPLANATION,None
14715,volunteer,how will the regression line be affected,78,PROMPTING_SELF_EXPLANATION,None
14715,student,The regression line will be closer to zero <COURSE> because it is unaligned with the data points,79,None,None
14715,volunteer,"yep, it will just be pulled upwards",80,FEEDBACK_CORRECT,None
14715,volunteer,but it most definitely will not affect the slope too much,81,EXPLAINING_CONCEPTUAL,None
14715,student,so the slope stays the same?,82,None,None
14715,volunteer,well not exactly,83,FEEDBACK_INCORRECT,None
14715,volunteer,just not changed drastically,84,EXPLAINING_CONCEPTUAL,None
14715,student,okay,85,None,None
14715,student,what about the rstandard deviation of the residual?,86,None,None
14715,volunteer,well what are you thinking,87,PROMPTING_SELF_EXPLANATION,None
14715,volunteer,like generally what does point a do to affect the standard deviation,88,PROMPTING_SELF_EXPLANATION,None
14715,student,"since its the residual I think its the opposite so the slop will get closer <COURSE>, the correlation will get closer <COURSE>, and the y-intercept will decrease",89,None,None
14715,volunteer,meaning the standard deviation will increase or decrease you think,90,PROMPTING_SELF_EXPLANATION,None
14715,student,decrease?',91,None,None
14715,volunteer,not exactly,92,FEEDBACK_INCORRECT,None
14715,volunteer,so point a lies far from the regression line (a large residual),93,EXPLAINING_CONCEPTUAL,None
14715,volunteer,this makes the standard deviation of the residuals more spead around the regression line,94,EXPLAINING_CONCEPTUAL,None
14715,volunteer,meaning that itll increase,95,EXPLAINING_CONCEPTUAL,None
14715,student,so the regression line equation and residual SD are the same? if the regression line shows increasing so does the SD too?,96,None,None
14715,volunteer,yes,97,FEEDBACK_CORRECT,None
14715,volunteer,you ca think of it like that,98,FEEDBACK_CORRECT,None
14715,student,okay got it,99,None,None
14715,student,so fir question c is the same right?,100,None,None
14715,volunteer,well yes it is the same concept,101,FEEDBACK_CORRECT,None
14715,volunteer,let me know what you come up with,102,PROMPTING_NEXT_STEP,None
14715,student,I think its the same answer for question B,103,None,None
14715,student,from,104,None,None
14715,volunteer,which was what exactly i forgot sorry,105,PROMPTING_SELF_EXPLANATION,None
14715,student,that the slop and correlation gets closer to zero. The y-intercept and the SD of the residual increases,106,None,None
14715,student,so is it?,107,None,None
14715,student,or is it decreasing?,108,None,None
14715,volunteer,okay for for this,109,None,None
14715,volunteer,point b lies in the diorection of the trend making it different,110,EXPLAINING_CONCEPTUAL,None
14715,student,ok,111,None,None
14715,volunteer,instead of weakening the correlation it would strengthen it,112,EXPLAINING_CONCEPTUAL,None
14715,student,so the correlation shows that it gets closer to zero,113,None,None
14715,volunteer,yes it would do that,114,FEEDBACK_CORRECT,None
14715,student,okay and so does the standard residual will show that it is increasing,115,None,None
14715,volunteer,yes yes you got it,116,FEEDBACK_CORRECT,None
14715,volunteer,since it follows the trend it influences the slope and making it steeper,117,EXPLAINING_CONCEPTUAL,None
14715,student,Alright! let me write it down on my homework,118,None,None
14715,volunteer,okay,119,None,None
14715,student,okay done,120,None,None
14715,student,okay one more question problem,121,None,None
14715,volunteer,okay,122,None,None
14715,student,there,123,None,None
14715,volunteer,imm sorry but i actually have to go now,124,None,None
14715,student,oh okay bye!,125,None,None
14715,volunteer,bye!,126,None,None
32688,volunteer,Hi! How can I help you?,0,None,None
32688,student,hi,1,None,None
32688,student,just do 2 and so fourth,2,None,None
32688,volunteer,Sure! Let me take a look,3,None,None
32688,student,but I don't want asnwresd please,4,None,None
32688,volunteer,Like you want help but you don’t me to just give you the answer?,5,REVOICING,None
32688,student,correct!,6,None,None
32688,volunteer,Sure!,7,None,None
32688,volunteer,let me first take a look at the problem,8,None,None
32688,student,no worries take ur time,9,None,None
32688,volunteer,Do you know how to find scale factor between he volume of 2 objects?,10,PROBING_PRIOR_KNOWLEDGE,None
32688,student,yes,11,None,None
32688,student,cube it,12,None,None
32688,student,so \sqrt{ },13,None,None
32688,volunteer,or we do volume / volume,14,EXPLAINING_PROCEDURAL,None
32688,volunteer,and cube root the answer right,15,EXPLAINING_PROCEDURAL,None
32688,student,could u show me please,16,None,None
32688,volunteer,Sure!,17,None,None
32688,volunteer,is it ok if I do the scale factor for number 2?,18,STRATEGIZING,None
32688,student,yes please I'm so confused,19,None,None
32688,volunteer,No worries!,20,None,None
32688,volunteer,Finished!,21,None,None
32688,student,ahh I see,22,None,None
32688,volunteer,Let me know if you have any questions!,23,None,None
32688,student,could u do all of 2 so I can set up 3,24,None,None
32688,volunteer,Sure,25,None,None
32688,volunteer,Ill write it below what I already did,26,None,None
32688,volunteer,done!,27,None,None
32688,volunteer,Let me know if you have any questions,28,None,None
32688,student,what is the volume,29,None,None
32688,volunteer,27/64,30,GIVING_ANSWER,None
32688,volunteer,for the ratio,31,GIVING_ANSWER,None
32688,volunteer,or do you mean the volume values themselves?,32,ASKING_TO_CLARIFY_CONTEXT,None
32688,student,the ratio,33,None,None
32688,volunteer,it’s 27/64,34,GIVING_ANSWER,None
32688,volunteer,it just the scale factor cubed,35,EXPLAINING_CONCEPTUAL,None
32688,student,ahhh I see,36,None,None
32688,student,for the next one the scale factor I got 1.6,37,None,None
32688,student,or 8/5,38,None,None
32688,volunteer,Let me try it,39,None,None
32688,volunteer,Hmmm,40,None,None
32688,volunteer,How did you do it?,41,PROMPTING_SELF_EXPLANATION,None
32688,student,look at the bottome,42,None,None
32688,volunteer,Where did u <COURSE>,43,None,None
32688,volunteer,<COURSE>,44,None,None
32688,student,that's the S.a for 3,45,None,None
32688,volunteer,Ah I see,46,None,None
32688,volunteer,"For here, I used the volume",47,EXPLAINING_PROCEDURAL,None
32688,student,sketech,48,None,None
32688,volunteer,What equation did u use,49,PROMPTING_SELF_EXPLANATION,None
32688,volunteer,for the surface area of the cones,50,PROMPTING_SELF_EXPLANATION,None
32688,student,please just show me because I'm consufes,51,None,None
32688,volunteer,So for me,52,None,None
32688,volunteer,i think its best to find the volume of the cones,53,GIVING_HINT,None
32688,volunteer,Do you know the equations for that?,54,PROBING_PRIOR_KNOWLEDGE,None
32688,student,I'm talking about 3,55,None,None
32688,student,not for,56,None,None
32688,student,four,57,None,None
32688,volunteer,oh my apologies!,58,None,None
32688,volunteer,I thought we were working on 4,59,None,None
32688,volunteer,let me take a look,60,None,None
32688,student,thsdes are my answer please check them,61,None,None
32688,volunteer,Sure ill check,62,None,None
32688,student,ther,63,None,None
32688,volunteer,I agree with scal factor and SA ratio,64,FEEDBACK_CORRECT,None
32688,volunteer,"for volume ratio, isn’t it supposed to be the cube of the scale factor",65,FEEDBACK_INCORRECT,None
32688,student,so what is it?,66,None,None
32688,student,could u excuse me for about 5 minutes,67,None,None
32688,student,let me get my folder from my room please,68,None,None
32688,student,brb,69,None,None
32688,volunteer,No worries,70,None,None
32688,volunteer,"my apologies, I mis inputted into my calculator",71,CORRECTING_OWN_ERROR,None
32688,volunteer,I agree with all 3 of your answers!,72,FEEDBACK_CORRECT,None
32688,student,ohh greT,73,None,None
32688,student,I'm back,74,None,None
32688,volunteer,yep!,75,None,None
32688,student,can we porcced,76,None,None
32688,volunteer,Ofc!,77,None,None
32688,volunteer,Ready for 4?,78,None,None
32688,student,yup,79,None,None
32688,volunteer,Do you want to do it and let me check?,80,STRATEGIZING,None
32688,volunteer,Or do you want me to do irt,81,STRATEGIZING,None
32688,student,please do t,82,None,None
32688,volunteer,So for scale factor we find the volume with the slant height and radius,83,EXPLAINING_PROCEDURAL,None
32688,volunteer,And I got 3/2 here (putting the larger cone divided by the smaller cone),84,EXPLAINING_PROCEDURAL,None
32688,volunteer,"knowing its 3/2 for the scale factor, do u want to do the SA and volume radio or would you like me to finish it?",85,EXPLAINING_PROCEDURAL,None
32688,student,please finish,86,None,None
32688,volunteer,for Surface area I got 9/4,87,GIVING_ANSWER,None
32688,volunteer,and volume 27/8,88,GIVING_ANSWER,None
32688,student,please show work,89,None,None
32688,volunteer,I used an online calculator for this using an equation for the cone,90,EXPLAINING_PROCEDURAL,None
32688,volunteer,But I pasted the equation,91,None,None
32688,volunteer,Do you get where I got the answer from?,92,PROBING_UNDERSTAND,None
32688,student,kinda of but its okay I can have my teach explain it instead of wasting time on it,93,None,None
32688,student,please procced,94,None,None
32688,volunteer,So after finding that the scale volume is 3/2,95,EXPLAINING_PROCEDURAL,None
32688,volunteer,we just square it to find the SA ratio and cube it to find the volume radio,96,EXPLAINING_PROCEDURAL,None
32688,volunteer,Do you need help on 5 and 6?,97,None,None
32688,student,yes,98,None,None
32688,volunteer,I’m gonna write an equation let me know if it is confusing,99,None,None
32688,volunteer,See what I wrote?,100,None,None
32688,volunteer,I wrote it right below the questions,101,None,None
32688,student,yes I see,102,None,None
32688,volunteer,Does it make sense to you?,103,PROBING_UNDERSTAND,None
32688,student,how would I solve it thought,104,None,None
32688,volunteer,First we would solve the left side,105,EXPLAINING_PROCEDURAL,None
32688,volunteer,Does that make more sense?,106,PROBING_UNDERSTAND,None
32688,student,no still confused,107,None,None
32688,volunteer,Does it make sense how I solve the left side of the equation,108,PROBING_UNDERSTAND,None
32688,volunteer,First I took the square root <COURSE>/36,109,EXPLAINING_PROCEDURAL,None
32688,volunteer,Square root <COURSE> is 15,110,EXPLAINING_PROCEDURAL,None
32688,volunteer,and square root of 36 is 6,111,EXPLAINING_PROCEDURAL,None
32688,student,so could I solve it as <COURSE>/36,112,None,None
32688,student,it might be easier that way fro me,113,None,None
32688,volunteer,What do you mean?,114,PROMPTING_SELF_EXPLANATION,None
32688,volunteer,we would have to take the square root to turn into the scale factor,115,EXPLAINING_PROCEDURAL,None
32688,volunteer,and then cube it to find the volume,116,EXPLAINING_PROCEDURAL,None
32688,student,so I just keep it in 15/6)3 like how would that be solvable,117,None,None
32688,volunteer,well 15/6,118,EXPLAINING_PROCEDURAL,None
